date,desk_id,product_id,quantity,amount
01-04-2023,4,103,26,84.98
01-04-2023,1,103,24,94.07
01-04-2023,4,102,27,66.49
01-04-2023,3,102,30,96.59
01-04-2023,4,102,20,55.2
01-04-2023,4,101,32,89.25
01-04-2023,3,101,4,68.08
01-04-2023,1,103,6,100.26
01-04-2023,5,101,16,99.83
01-04-2023,2,102,46,78.93
01-04-2023,5,102,28,68.72
01-04-2023,5,102,35,60.27
01-04-2023,5,102,12,91.88
01-04-2023,2,103,27,63.83
01-04-2023,2,101,33,82.93
01-04-2023,3,102,36,53.53
01-04-2023,2,103,20,96.44
01-04-2023,5,103,38,58.83
01-04-2023,5,103,27,91.46
01-04-2023,1,101,23,56.97
01-04-2023,5,101,28,76.17
01-04-2023,3,102,40,63.14
01-04-2023,1,103,3,82.1
01-04-2023,2,101,31,79.57
01-04-2023,3,102,37,86.73
01-04-2023,4,102,15,100.41
01-04-2023,3,102,4,93.42
01-04-2023,4,101,17,75.6
01-04-2023,4,101,9,73.62
01-04-2023,2,103,21,87.26
01-04-2023,2,101,29,80.25
01-04-2023,4,101,42,92.87
01-04-2023,1,101,34,80.07
01-04-2023,3,103,19,89.94
01-04-2023,4,103,48,88.59
01-04-2023,1,102,5,85.33
01-04-2023,4,103,43,60.45
01-04-2023,1,101,18,83.85
01-04-2023,3,103,10,97.24
01-04-2023,4,102,24,67.35
01-04-2023,5,103,48,68.41
01-04-2023,1,103,3,65.09
01-04-2023,2,102,18,88.09
01-04-2023,3,103,22,56.68
01-04-2023,2,101,38,93.22
01-04-2023,5,103,17,93.46
01-04-2023,4,102,15,84.54
01-04-2023,1,102,36,70.18
01-04-2023,3,103,11,50.64
01-04-2023,5,102,44,73.11
01-04-2023,4,103,11,62.87
01-04-2023,5,103,13,86.33
01-04-2023,4,102,45,92.53
01-04-2023,1,102,24,90.55
01-04-2023,4,103,22,99.51
01-04-2023,2,103,19,84.91
01-04-2023,1,101,32,67.12
01-04-2023,2,103,1,69.43
01-04-2023,1,102,36,83.02
01-04-2023,2,103,14,53.35
01-04-2023,3,102,6,78.99
01-04-2023,5,101,36,59
01-04-2023,5,101,12,58.96
01-04-2023,2,101,6,55.81
01-04-2023,3,101,9,65.23
01-04-2023,4,103,38,56.87
01-04-2023,4,103,14,54.45
01-04-2023,1,102,46,86.02
01-04-2023,4,101,20,77.45
01-04-2023,4,102,22,60.22
01-04-2023,4,103,39,62.77
01-04-2023,3,101,46,95.59
01-04-2023,4,103,49,93.84
01-04-2023,4,103,50,75.83
01-04-2023,1,101,5,91.26
01-04-2023,4,103,21,69.66
01-04-2023,5,101,35,66.8
01-04-2023,5,103,17,84.8
01-04-2023,5,102,44,77.19
01-04-2023,1,102,43,76.27
01-04-2023,3,101,38,66.86
01-04-2023,2,103,6,98.24
01-04-2023,1,102,40,82.09
01-04-2023,1,103,36,52.47
01-04-2023,2,101,34,70.54
01-04-2023,4,103,45,80.87
01-04-2023,2,101,13,85.99
01-04-2023,2,102,50,81.63
01-04-2023,2,103,26,97.47
01-04-2023,1,103,2,89.98
01-04-2023,2,101,32,81.32
01-04-2023,4,102,26,61.58
01-04-2023,1,103,17,75.85
01-04-2023,1,102,34,84.4
01-04-2023,5,102,9,64.78
01-04-2023,3,101,48,96.12
01-04-2023,3,101,45,83.97
01-04-2023,3,103,12,99.7
01-04-2023,1,101,21,73.55
01-04-2023,1,103,50,55.25
01-04-2023,2,103,2,92.14
01-04-2023,5,101,10,67.09
01-04-2023,5,103,34,99.92
01-04-2023,1,102,14,62.81
01-04-2023,5,102,43,81.2
01-04-2023,5,101,13,66.13
01-04-2023,1,102,7,88.59
01-04-2023,5,101,41,75.78
01-04-2023,3,103,12,73.65
01-04-2023,2,103,45,64.71
01-04-2023,2,103,3,63.79
01-04-2023,2,101,32,83.4
01-04-2023,3,103,25,71.2
01-04-2023,2,102,43,87.16
01-04-2023,4,103,16,90.74
01-04-2023,4,101,23,71.15
01-04-2023,1,101,49,68.41
01-04-2023,2,102,6,53.62
01-04-2023,5,101,26,87.75
01-04-2023,2,102,13,79.08
01-04-2023,1,103,27,89.65
01-04-2023,2,101,49,53.54
01-04-2023,4,103,50,64.71
01-04-2023,1,102,18,76.75
01-04-2023,3,101,29,57.55
01-04-2023,2,102,16,62.03
01-04-2023,1,101,8,90.74
01-04-2023,3,101,25,62.79
01-04-2023,1,101,21,74.8
01-04-2023,1,101,21,89.73
01-04-2023,4,102,8,57.36
01-04-2023,2,102,8,79.37
01-04-2023,4,102,34,98.73
01-04-2023,2,101,12,58.47
01-04-2023,4,103,8,72.76
01-04-2023,2,103,28,83.38
01-04-2023,4,102,31,55.23
01-04-2023,3,101,12,93.82
01-04-2023,3,101,24,72.3
01-04-2023,4,102,50,65.18
01-04-2023,2,102,31,82.27
01-04-2023,5,103,27,53.02
01-04-2023,1,101,14,92.23
01-04-2023,2,101,25,97.22
01-04-2023,3,103,30,88.85
01-04-2023,2,103,7,74.98
01-04-2023,4,102,11,56.87
01-04-2023,2,101,50,62.32
01-04-2023,5,103,12,79.32
01-04-2023,4,102,21,58.97
01-04-2023,2,103,45,63.63
01-04-2023,1,102,42,83.18
01-04-2023,1,103,3,65.2
01-04-2023,4,103,9,75.32
01-04-2023,1,103,25,98.42
01-04-2023,4,103,43,79.66
01-04-2023,4,102,20,88.09
01-04-2023,4,101,38,80.67
01-04-2023,2,101,39,67.14
01-04-2023,5,101,25,84.83
01-04-2023,4,102,45,88.29
01-04-2023,1,102,34,78.11
01-04-2023,1,101,43,80.92
01-04-2023,5,101,22,84.61
01-04-2023,1,102,11,51.64
01-04-2023,3,101,21,83.6
01-04-2023,1,101,16,56.34
01-04-2023,1,103,42,67.14
01-04-2023,3,103,16,97.75
01-04-2023,2,102,4,74.82
01-04-2023,3,101,9,89.18
01-04-2023,4,103,30,89.5
01-04-2023,3,101,40,72.4
01-04-2023,4,102,1,67.2
01-04-2023,2,101,50,55.26
01-04-2023,1,101,38,65.83
01-04-2023,4,103,25,64.76
01-04-2023,4,101,44,53.48
01-04-2023,2,102,15,59.24
01-04-2023,1,102,34,60.59
01-04-2023,1,101,16,51.81
01-04-2023,3,103,33,62.88
01-04-2023,5,102,3,85.53
01-04-2023,3,102,46,63.96
01-04-2023,5,101,7,50.91
01-04-2023,5,103,26,97.1
01-04-2023,1,102,36,57.68
01-04-2023,3,103,40,61.83
01-04-2023,3,101,43,89.87
01-04-2023,4,101,1,67.15
01-04-2023,4,103,1,54.76
01-04-2023,4,101,44,85.62
01-04-2023,3,102,12,91.03
01-04-2023,1,101,22,58.34
01-04-2023,4,103,35,65.14
01-04-2023,2,101,36,86.32
01-04-2023,5,103,9,54.42
01-04-2023,3,103,30,76.62
01-04-2023,3,102,1,91.83
01-04-2023,3,101,14,68.8
01-04-2023,4,102,4,86.01
01-04-2023,4,101,6,73.13
01-04-2023,3,102,41,55.75
01-04-2023,4,102,42,52.15
01-04-2023,5,102,10,75.68
01-04-2023,5,103,28,60.01
01-04-2023,3,102,21,56.35
01-04-2023,4,101,6,90.46
01-04-2023,1,101,8,77.82
01-04-2023,1,103,5,79.77
01-04-2023,4,103,1,88.03
01-04-2023,3,103,43,86.2
01-04-2023,1,101,9,72.08
01-04-2023,4,103,3,76.74
01-04-2023,2,101,14,100.16
01-04-2023,5,101,2,96.69
01-04-2023,3,101,31,97.04
01-04-2023,5,103,12,56.54
01-04-2023,5,102,20,88.38
01-04-2023,4,102,46,79.43
01-04-2023,2,102,15,80.17
01-04-2023,5,103,47,79.57
01-04-2023,3,101,36,81.4
01-04-2023,5,103,32,94.65
01-04-2023,5,103,1,53.17
01-04-2023,2,102,26,65.12
01-04-2023,1,103,12,55.68
01-04-2023,1,102,30,74.77
01-04-2023,4,102,10,96.79
01-04-2023,5,102,33,61.16
01-04-2023,5,103,32,97.76
01-04-2023,2,101,42,55.6
01-04-2023,5,102,23,97
01-04-2023,2,102,42,69.11
01-04-2023,3,103,48,69.64
01-04-2023,5,101,26,96.51
01-04-2023,4,102,45,100.17
01-04-2023,5,101,21,71.34
01-04-2023,5,102,45,99.02
01-04-2023,5,101,50,68.01
01-04-2023,3,102,49,58.43
01-04-2023,3,101,48,62.32
01-04-2023,4,103,22,85.32
01-04-2023,3,103,4,53.87
01-04-2023,5,101,49,96.51
01-04-2023,5,102,29,79.85
01-04-2023,3,103,10,72.48
01-04-2023,1,102,35,96.99
01-04-2023,4,103,46,95.54
01-04-2023,1,101,8,55.23
01-04-2023,2,102,30,54.58
01-04-2023,2,102,45,81.3
01-04-2023,4,102,43,100.4
01-04-2023,4,101,21,92.35
01-04-2023,1,102,6,67.35
01-04-2023,2,101,9,50.18
01-04-2023,4,103,39,99.02
01-04-2023,3,102,26,86.29
01-04-2023,2,101,32,63.27
01-04-2023,4,103,9,75.43
01-04-2023,1,103,11,88.49
01-04-2023,4,103,45,85.31
01-04-2023,5,102,42,97.77
01-04-2023,4,101,12,68.52
01-04-2023,3,101,42,73.66
01-04-2023,5,101,5,50.91
01-04-2023,4,102,44,92.48
01-04-2023,2,103,37,93.49
01-04-2023,4,101,32,69.07
01-04-2023,4,103,38,56.98
01-04-2023,3,102,42,64.17
01-04-2023,5,102,28,82.57
01-04-2023,3,103,34,85.6
01-04-2023,4,101,2,87.91
01-04-2023,5,102,48,58.34
01-04-2023,3,101,32,65.19
01-04-2023,5,102,14,93.98
01-04-2023,3,101,40,76.68
01-04-2023,4,101,7,63.55
01-04-2023,5,101,14,70.73
01-04-2023,5,102,1,50.7
01-04-2023,2,101,45,63.05
01-04-2023,1,101,41,82.49
01-04-2023,5,103,30,77.41
01-04-2023,4,103,35,94.45
01-04-2023,2,102,49,100.27
01-04-2023,5,102,7,59.05
01-04-2023,4,102,1,65.5
01-04-2023,1,101,11,94.76
01-04-2023,2,103,13,78.12
01-04-2023,1,101,28,57.47
01-04-2023,4,101,46,74.76
01-04-2023,5,102,17,95.36
01-04-2023,4,102,1,54.61
01-04-2023,2,101,16,91.18
01-04-2023,1,102,49,88.63
01-04-2023,1,103,37,85.13
01-04-2023,3,102,31,100.03
01-04-2023,1,103,46,67.53
01-04-2023,2,102,49,76.98
01-04-2023,1,103,29,52.29
01-04-2023,5,102,35,91.54
01-04-2023,4,103,9,63.62
01-04-2023,2,101,16,82.18
01-04-2023,5,102,32,67.61
01-04-2023,5,101,2,95.29
01-04-2023,5,102,12,98.58
01-04-2023,4,103,21,62.92
01-04-2023,4,101,34,91.63
01-04-2023,5,101,25,86.08
01-04-2023,5,102,11,87.95
01-04-2023,2,103,47,93.86
01-04-2023,4,101,33,57.46
01-04-2023,4,103,28,96.79
01-04-2023,2,102,47,90.3
01-04-2023,2,101,43,88.35
01-04-2023,1,101,18,73.5
01-04-2023,5,103,14,79.45
01-04-2023,2,103,15,79.11
01-04-2023,4,101,7,94.68
01-04-2023,1,103,29,78.72
01-04-2023,1,101,20,52.3
01-04-2023,5,102,11,95.86
01-04-2023,4,103,26,51.01
01-04-2023,5,101,23,87.2
01-04-2023,1,101,40,76.87
01-04-2023,4,102,17,92.02
01-04-2023,3,101,15,63.53
01-04-2023,1,103,14,70.52
01-04-2023,1,101,16,90.76
01-04-2023,2,103,11,90.99
01-04-2023,2,102,24,62.54
01-04-2023,4,103,19,58.62
01-04-2023,3,101,29,50.09
01-04-2023,4,102,22,52.16
01-04-2023,5,102,49,57.08
01-04-2023,1,103,49,64.34
01-04-2023,3,101,7,80.85
01-04-2023,2,101,30,52.41
01-04-2023,1,101,6,99.88
01-04-2023,1,101,2,58.79
01-04-2023,1,101,45,98.78
01-04-2023,3,103,39,99.26
01-04-2023,4,103,24,63.94
01-04-2023,2,102,16,85.81
01-04-2023,5,102,42,52.86
01-04-2023,1,101,5,67.17
01-04-2023,3,102,46,81.39
01-04-2023,2,102,20,80.3
01-04-2023,3,102,42,56.22
01-04-2023,3,102,24,55.62
01-04-2023,1,103,48,72.21
01-04-2023,3,103,3,76.51
01-04-2023,5,102,34,94.75
01-04-2023,4,101,31,83.65
01-04-2023,4,103,47,79.03
01-04-2023,4,102,26,77.25
01-04-2023,5,103,41,77.32
01-04-2023,2,103,29,83.61
01-04-2023,1,101,27,91.3
01-04-2023,1,102,44,89.57
01-04-2023,3,101,44,85.98
01-04-2023,2,101,25,87.73
01-04-2023,5,102,39,91.29
01-04-2023,4,103,20,72.97
01-04-2023,5,102,21,51.85
01-04-2023,4,103,43,97.51
01-04-2023,3,101,35,63.18
01-04-2023,4,102,9,73.32
01-04-2023,3,103,10,56.8
01-04-2023,1,101,30,75.38
01-04-2023,1,103,33,78.43
01-04-2023,5,103,47,68.51
01-04-2023,4,101,38,64.75
01-04-2023,3,101,37,74.75
01-04-2023,2,102,26,68.28
01-04-2023,4,101,31,76.14
01-04-2023,1,103,6,97.78
01-04-2023,5,102,34,73.02
01-04-2023,2,103,5,56.74
01-04-2023,4,103,29,60.07
01-04-2023,2,102,2,64.16
01-04-2023,2,103,35,95.82
01-04-2023,4,102,13,82.58
01-04-2023,1,102,34,92.2
01-04-2023,5,103,22,71.54
01-04-2023,5,103,18,62.01
01-04-2023,5,103,46,86.14
01-04-2023,3,103,25,53.16
01-04-2023,2,102,22,81.33
01-04-2023,4,101,18,59.69
01-04-2023,2,102,31,82.59
01-04-2023,5,101,21,75.37
01-04-2023,2,102,19,56.53
01-04-2023,1,103,14,54.98
01-04-2023,4,103,48,81.48
01-04-2023,1,102,2,50.83
01-04-2023,1,101,26,92.41
01-04-2023,5,102,24,65.12
01-04-2023,1,103,48,81.76
01-04-2023,5,103,26,53.95
01-04-2023,3,103,14,64.36
01-04-2023,4,101,8,77.87
01-04-2023,5,103,37,84.55
01-04-2023,4,102,48,90.55
01-04-2023,2,102,27,85.1
01-04-2023,5,103,28,66.42
01-04-2023,3,102,24,62.92
01-04-2023,4,102,29,76.14
01-04-2023,1,103,46,69.94
01-04-2023,1,102,36,59.3
01-04-2023,3,102,12,94.08
01-04-2023,1,101,22,93.06
01-04-2023,5,101,50,81.14
01-04-2023,4,103,29,74.47
01-04-2023,1,102,25,91.28
01-04-2023,1,103,45,77.4
01-04-2023,2,103,41,99
01-04-2023,3,101,4,101
01-04-2023,3,103,47,71.97
01-04-2023,3,102,31,58.54
01-04-2023,2,102,11,76.96
01-04-2023,2,101,29,57.66
01-04-2023,4,103,39,57.32
01-04-2023,5,103,32,70.54
01-04-2023,2,102,5,58.21
01-04-2023,4,102,11,87.88
01-04-2023,2,101,50,52.79
01-04-2023,1,101,46,83.44
01-04-2023,1,101,24,95.77
01-04-2023,1,101,41,84.83
01-04-2023,4,103,17,51.94
01-04-2023,4,102,4,87.01
01-04-2023,4,102,48,64.61
01-04-2023,3,102,29,59.68
01-04-2023,2,102,21,99.97
01-04-2023,5,102,44,65.76
01-04-2023,5,101,39,74.78
01-04-2023,1,102,28,77.69
01-04-2023,1,103,12,90.1
01-04-2023,3,101,25,86.72
01-04-2023,3,101,47,93.18
01-04-2023,1,101,8,75.72
01-04-2023,2,101,47,77.21
01-04-2023,2,103,26,50.58
01-04-2023,5,103,23,98.17
01-04-2023,1,102,42,93.4
01-04-2023,1,103,13,93.5
01-04-2023,3,102,40,55.21
01-04-2023,1,101,39,88.89
01-04-2023,3,101,11,60.92
01-04-2023,5,102,4,80.84
01-04-2023,2,102,30,71.97
01-04-2023,2,102,17,94.23
01-04-2023,4,103,41,96.86
01-04-2023,4,102,21,89.42
01-04-2023,3,101,47,99.99
01-04-2023,4,102,1,54.59
01-04-2023,5,101,37,63.82
01-04-2023,2,101,13,71.72
01-04-2023,2,101,16,98.73
01-04-2023,1,101,35,64.09
01-04-2023,3,103,45,85.18
01-04-2023,3,101,15,53.08
01-04-2023,1,102,29,100.36
01-04-2023,3,101,33,94.87
01-04-2023,1,101,27,77.4
01-04-2023,2,101,27,61.14
01-04-2023,2,103,5,88.45
01-04-2023,2,101,49,85.96
01-04-2023,1,101,2,77.56
01-04-2023,5,101,22,63.87
01-04-2023,4,101,7,51.98
01-04-2023,5,103,27,51.16
01-04-2023,1,102,24,96.75
01-04-2023,4,102,24,92.31
01-04-2023,5,101,38,72.44
01-04-2023,3,102,26,73.17
01-04-2023,3,102,40,79.2
01-04-2023,3,102,4,66.6
01-04-2023,5,101,44,92.39
01-04-2023,2,103,33,86.31
01-04-2023,5,102,38,77.2
01-04-2023,1,101,39,52.93
01-04-2023,4,102,22,57.11
01-04-2023,4,101,46,98.73
01-04-2023,1,101,10,89.43
01-04-2023,1,103,23,86.27
01-04-2023,2,101,25,50.9
01-04-2023,5,101,40,54.09
01-04-2023,3,101,38,98.13
01-04-2023,5,101,40,53.69
01-04-2023,2,101,36,63.18
01-04-2023,5,103,2,86.19
01-04-2023,1,102,18,71.86
01-04-2023,2,102,38,64.52
01-04-2023,3,103,1,51.03
01-04-2023,3,102,49,84.33
01-04-2023,2,102,40,63.01
01-04-2023,2,103,13,72.65
01-04-2023,4,102,18,67.76
01-04-2023,3,103,43,75.21
01-04-2023,1,103,42,77.55
01-04-2023,3,103,2,92.61
01-04-2023,4,102,15,73.26
01-04-2023,5,101,49,94.26
01-04-2023,5,101,44,69.85
01-04-2023,5,102,11,91.14
01-04-2023,5,102,23,96.95
01-04-2023,2,102,45,80.21
01-04-2023,5,102,50,73.09
01-04-2023,1,102,34,81.34
01-04-2023,2,102,41,88.32
01-04-2023,3,103,42,98.64
01-04-2023,4,102,6,90.53
01-04-2023,2,102,25,63.87
01-04-2023,5,102,12,91.66
01-04-2023,4,102,14,83.21
01-04-2023,2,103,30,61.18
01-04-2023,5,101,25,79.15
01-04-2023,1,103,16,89.6
01-04-2023,4,102,3,71.36
01-04-2023,5,101,39,81.7
01-04-2023,4,103,40,62.17
01-04-2023,5,103,8,93.91
01-04-2023,1,102,40,80.54
01-04-2023,5,101,45,64.44
01-04-2023,5,102,14,68.9
01-04-2023,1,102,29,97.63
01-04-2023,3,103,28,72.56
01-04-2023,2,101,35,91.95
01-04-2023,4,101,45,60
01-04-2023,5,102,22,58.98
01-04-2023,3,103,45,77.02
01-04-2023,5,103,45,64.42
01-04-2023,5,103,30,91.27
01-04-2023,3,102,3,95.4
01-04-2023,5,103,36,84.85
01-04-2023,1,102,26,90.61
01-04-2023,4,103,31,74.09
01-04-2023,1,102,32,65.48
01-04-2023,1,101,32,65.89
01-04-2023,5,103,6,75.99
01-04-2023,5,102,47,69.7
01-04-2023,2,102,42,72.39
01-04-2023,1,103,38,96.93
01-04-2023,1,102,35,67.6
01-04-2023,3,103,40,75.43
01-04-2023,4,101,49,98.59
01-04-2023,2,101,19,61.87
01-04-2023,1,101,48,61.12
01-04-2023,1,103,30,78.8
01-04-2023,4,103,1,93.58
01-04-2023,3,101,41,99
01-04-2023,4,103,7,95.92
01-04-2023,2,102,21,94.2
01-04-2023,4,101,23,70.06
01-04-2023,4,103,6,77.58
01-04-2023,3,103,43,93.04
01-04-2023,5,101,43,63.45
01-04-2023,3,101,2,57.27
01-04-2023,5,102,20,59.94
01-04-2023,3,101,49,51.61
01-04-2023,4,101,19,50.46
01-04-2023,1,102,50,61.48
01-04-2023,4,101,4,98.26
01-04-2023,5,103,5,100.86
01-04-2023,5,101,35,73.09
01-04-2023,2,102,4,68.92
01-04-2023,1,102,39,61.24
01-04-2023,3,101,44,50.59
01-04-2023,2,103,42,75.74
01-04-2023,3,102,35,85.43
01-04-2023,4,102,49,93.85
01-04-2023,1,101,37,94.83
01-04-2023,1,101,45,59.27
01-04-2023,2,101,22,50.53
01-04-2023,3,103,32,92.56
01-04-2023,3,103,2,78.13
01-04-2023,5,101,40,51.62
01-04-2023,4,101,44,52.37
01-04-2023,4,103,35,98.54
01-04-2023,4,101,27,76.32
01-04-2023,1,103,39,99.65
01-04-2023,2,102,17,79.9
01-04-2023,3,101,35,89.5
01-04-2023,1,103,33,87.79
01-04-2023,4,103,49,71.14
01-04-2023,3,103,16,81.02
01-04-2023,1,101,25,68.93
01-04-2023,3,102,24,95.57
01-04-2023,1,102,37,92.82
01-04-2023,5,102,20,87.01
01-04-2023,5,101,5,74.1
01-04-2023,4,103,38,69.14
01-04-2023,3,103,42,61.3
01-04-2023,2,103,35,77.61
01-04-2023,4,101,38,55.47
01-04-2023,2,101,11,63.36
01-04-2023,2,103,29,93.99
01-04-2023,4,101,47,66.02
01-04-2023,5,102,7,63.84
01-04-2023,2,102,22,86.58
01-04-2023,4,103,29,77.16
01-04-2023,5,103,30,86.54
01-04-2023,1,102,31,75.87
01-04-2023,3,101,11,67.19
01-04-2023,1,103,27,94.43
01-04-2023,1,103,23,70.81
01-04-2023,2,103,14,99.93
01-04-2023,3,101,18,60.81
01-04-2023,2,101,5,91.1
01-04-2023,4,102,23,100.47
01-04-2023,2,103,2,88.33
01-04-2023,3,103,23,50.78
01-04-2023,1,103,20,87.43
01-04-2023,3,102,18,97.35
01-04-2023,2,103,17,67.98
01-04-2023,2,103,4,78.37
01-04-2023,5,101,22,93.63
01-04-2023,3,102,37,52.13
01-04-2023,1,103,35,50.64
01-04-2023,3,103,50,75.39
01-04-2023,4,102,24,67.38
01-04-2023,3,101,16,90.03
01-04-2023,2,101,3,52.48
01-04-2023,4,102,50,54.3
01-04-2023,4,101,23,90.03
01-04-2023,4,103,31,58.39
01-04-2023,1,103,33,98.08
01-04-2023,3,102,39,65.87
01-04-2023,5,103,35,79.65
01-04-2023,1,101,50,70.7
01-04-2023,3,103,10,74.35
01-04-2023,5,101,14,99.67
01-04-2023,2,102,6,93.16
01-04-2023,2,102,22,86.1
01-04-2023,5,102,1,72.56
01-04-2023,4,101,33,61.64
01-04-2023,5,101,15,58.75
01-04-2023,5,101,45,66.37
01-04-2023,5,102,11,68.45
01-04-2023,3,102,21,97.47
01-04-2023,1,102,34,51.84
01-04-2023,4,101,22,86.63
01-04-2023,5,103,47,67.3
01-04-2023,4,102,29,63.04
01-04-2023,5,101,20,83.1
01-04-2023,2,103,4,62.86
01-04-2023,2,102,21,59.82
01-04-2023,2,102,47,69.6
01-04-2023,2,101,48,89.92
01-04-2023,2,102,37,82.04
01-04-2023,3,101,40,55.9
01-04-2023,5,101,32,55.75
01-04-2023,2,103,39,57.27
01-04-2023,4,101,50,94.16
01-04-2023,5,101,5,85.16
01-04-2023,2,102,35,95.58
01-04-2023,1,103,41,89
01-04-2023,1,103,2,99.48
01-04-2023,3,102,22,66.43
01-04-2023,2,103,35,82.64
01-04-2023,3,103,21,84.77
01-04-2023,3,103,44,96.1
01-04-2023,2,102,27,67.76
01-04-2023,4,103,39,58.67
01-04-2023,1,103,38,55.43
01-04-2023,4,103,46,91.52
01-04-2023,4,102,8,62.44
01-04-2023,2,103,19,91.84
01-04-2023,2,101,5,55.61
01-04-2023,3,102,21,73.52
01-04-2023,2,102,8,84.31
01-04-2023,4,103,33,61.48
01-04-2023,3,101,2,84.88
01-04-2023,4,103,25,77.29
01-04-2023,4,101,46,100.24
01-04-2023,2,103,18,74.3
01-04-2023,2,103,9,83.33
01-04-2023,2,103,14,57.65
01-04-2023,3,103,41,75.95
01-04-2023,2,101,5,83.73
01-04-2023,4,102,32,81.83
01-04-2023,4,103,10,63.74
01-04-2023,3,101,3,85.84
01-04-2023,3,101,4,81.62
01-04-2023,1,101,50,81.56
01-04-2023,1,102,50,93.81
01-04-2023,2,103,44,96.36
01-04-2023,5,103,44,97.77
01-04-2023,2,101,38,99.58
01-04-2023,3,101,9,84.28
01-04-2023,5,102,17,77.36
01-04-2023,5,103,5,91.21
01-04-2023,2,103,45,76.65
01-04-2023,2,103,9,97.43
01-04-2023,4,103,42,50.75
01-04-2023,2,101,25,63.06
01-04-2023,5,102,45,51.09
01-04-2023,4,103,13,79.36
01-04-2023,1,103,27,92.04
01-04-2023,4,102,41,60.54
01-04-2023,1,102,9,92.12
01-04-2023,5,103,30,69.92
01-04-2023,4,102,41,98.43
01-04-2023,1,102,17,94.96
01-04-2023,5,101,2,62.67
01-04-2023,1,102,6,50.92
01-04-2023,1,101,47,95.68
01-04-2023,1,102,38,89.38
01-04-2023,5,101,7,87.38
01-04-2023,3,101,2,87.23
01-04-2023,4,102,23,59.66
01-04-2023,3,103,13,88.65
01-04-2023,3,103,49,82.18
01-04-2023,4,103,43,98.93
