date,desk_id,product_id,quantity,amount
2023-04-03,4,101,50,71.54
2023-04-03,5,102,37,-57.62
2023-04-03,2,101,30,-2.08
2023-04-03,5,101,26,-59.7
2023-04-03,5,101,1,-90.4
2023-04-03,1,103,25,83.73
2023-04-03,2,101,22,15.94
2023-04-03,5,103,44,-33.18
2023-04-03,5,103,17,26.2
2023-04-03,4,101,26,-73.9
2023-04-03,1,103,40,-19.68
2023-04-03,2,101,7,-88.56
2023-04-03,5,102,40,-10.29
2023-04-03,3,103,47,8.82
2023-04-03,3,103,36,39.83
2023-04-03,3,102,47,-54.9
2023-04-03,3,101,7,58.71
2023-04-03,4,103,13,95.42
2023-04-03,3,102,18,45.17
2023-04-03,3,102,43,-38.55
2023-04-03,2,101,20,73.47
2023-04-03,3,102,17,61.13
2023-04-03,3,102,24,-27.98
2023-04-03,2,101,13,-80.55
2023-04-03,5,102,18,-65.69
2023-04-03,3,102,44,24.88
2023-04-03,4,103,15,36.23
2023-04-03,2,102,21,79.77
2023-04-03,5,102,33,87.29
2023-04-03,4,101,35,-2.27
2023-04-03,4,103,46,-99.42
2023-04-03,4,101,9,-20.67
2023-04-03,3,101,7,-32.14
2023-04-03,3,101,43,-1.07
2023-04-03,1,103,29,-69.65
2023-04-03,3,102,44,55.44
2023-04-03,5,102,41,-15.62
2023-04-03,3,101,48,9.23
2023-04-03,5,102,10,-30.24
2023-04-03,2,101,5,13.61
2023-04-03,5,102,40,-23.58
2023-04-03,1,101,5,-93.15
2023-04-03,3,101,48,38.76
2023-04-03,1,103,24,-23.11
2023-04-03,1,101,48,-62.95
2023-04-03,4,101,20,32.34
2023-04-03,5,101,43,33.49
2023-04-03,3,102,12,32.23
2023-04-03,2,103,28,-86.91
2023-04-03,4,102,20,-44.33
2023-04-03,1,103,11,24.56
2023-04-03,5,103,33,3.99
2023-04-03,5,102,11,38.54
2023-04-03,5,103,50,-24.53
2023-04-03,4,101,33,-15.31
2023-04-03,3,102,3,59.96
2023-04-03,3,101,35,22.69
2023-04-03,1,103,24,19.8
2023-04-03,5,102,38,-37.06
2023-04-03,2,101,8,53.91
2023-04-03,4,101,36,33.64
2023-04-03,3,101,38,76.92
2023-04-03,1,103,10,19
2023-04-03,3,102,10,96.29
2023-04-03,3,103,36,-53.02
2023-04-03,1,102,10,-67.83
2023-04-03,3,101,47,-78.23
2023-04-03,4,102,1,86.7
2023-04-03,3,101,6,-61.86
2023-04-03,4,102,37,-2.35
2023-04-03,3,103,6,-83.92
2023-04-03,5,102,22,36.42
2023-04-03,1,102,2,3.95
2023-04-03,5,101,50,24.52
2023-04-03,2,102,18,-58.92
2023-04-03,3,101,16,56.04
2023-04-03,5,103,34,36.93
2023-04-03,4,102,45,-92.06
2023-04-03,5,102,26,-30.08
2023-04-03,4,101,27,16.98
2023-04-03,5,103,2,29.35
2023-04-03,5,101,12,-76.18
2023-04-03,1,102,32,-81.75
2023-04-03,1,103,19,-73.71
2023-04-03,3,103,19,-96.62
2023-04-03,3,103,38,-23.45
2023-04-03,4,101,40,-86.68
2023-04-03,1,102,38,-22.7
2023-04-03,1,101,9,-51.54
2023-04-03,3,101,49,80.24
2023-04-03,4,102,43,8.48
2023-04-03,4,103,40,89.85
2023-04-03,2,103,5,80.31
2023-04-03,4,103,8,65.63
2023-04-03,5,102,12,3.7
2023-04-03,5,103,18,63.86
2023-04-03,2,101,9,37.09
2023-04-03,5,103,33,-19.53
2023-04-03,4,101,32,-29.33
2023-04-03,1,101,36,-99.42
2023-04-03,3,102,20,-15.63
2023-04-03,3,101,2,41.5
2023-04-03,5,103,23,92.91
2023-04-03,5,103,49,69.16
2023-04-03,5,103,26,88.5
2023-04-03,5,101,21,-91.3
2023-04-03,3,101,45,-97.88
2023-04-03,4,103,43,-30.38
2023-04-03,3,101,26,49.02
2023-04-03,1,103,15,-94.72
2023-04-03,2,102,33,78.65
2023-04-03,2,101,47,22.14
2023-04-03,5,101,17,60.28
2023-04-03,2,102,27,61.1
2023-04-03,3,103,23,73.75
2023-04-03,4,103,41,48.06
2023-04-03,3,103,47,85.95
2023-04-03,5,103,37,-93.42
2023-04-03,1,103,41,38.85
2023-04-03,5,103,34,50.29
2023-04-03,2,102,21,-66.16
2023-04-03,2,103,31,-99.77
2023-04-03,3,102,3,-89.16
2023-04-03,1,103,36,50.94
2023-04-03,2,102,42,-52.99
2023-04-03,1,102,28,21.18
2023-04-03,4,103,43,5.59
2023-04-03,2,102,20,48.06
2023-04-03,5,103,4,85.85
2023-04-03,2,102,39,-64.26
2023-04-03,2,101,41,-98.14
2023-04-03,2,102,47,72.86
2023-04-03,3,102,19,-75.6
2023-04-03,2,101,38,-48.51
2023-04-03,4,102,14,-80.12
2023-04-03,5,103,41,39.58
2023-04-03,3,102,22,-34.65
2023-04-03,2,101,2,-38.34
2023-04-03,4,103,11,66.42
2023-04-03,3,103,40,-87.65
2023-04-03,3,102,36,-43.65
2023-04-03,3,101,16,24.13
2023-04-03,2,103,36,86.43
2023-04-03,4,103,6,-22.35
2023-04-03,4,103,24,7.39
2023-04-03,3,103,45,57.01
2023-04-03,2,103,32,78.37
2023-04-03,4,103,30,60.47
2023-04-03,1,103,22,69.69
2023-04-03,1,102,35,-68.5
2023-04-03,3,103,30,-63.21
2023-04-03,1,101,10,-43.68
2023-04-03,5,102,39,65.54
2023-04-03,5,102,33,9.53
2023-04-03,5,103,37,-52.96
2023-04-03,3,101,17,71.76
2023-04-03,4,103,32,13.82
2023-04-03,1,103,19,54.24
2023-04-03,2,103,21,39.42
2023-04-03,1,102,24,-23.47
2023-04-03,1,102,20,75.23
2023-04-03,3,101,31,-52.62
2023-04-03,3,103,27,-93.19
2023-04-03,4,102,34,-37.11
2023-04-03,3,101,36,39.95
2023-04-03,3,102,45,-14.74
2023-04-03,4,102,31,63.49
2023-04-03,2,101,34,4.85
2023-04-03,4,102,25,-50.42
2023-04-03,5,101,36,-98.88
2023-04-03,3,101,5,60.79
2023-04-03,5,101,20,-59.3
2023-04-03,5,102,34,54.73
2023-04-03,4,103,36,53.7
2023-04-03,1,102,50,-27.68
2023-04-03,4,103,39,-36.25
2023-04-03,2,103,49,-78.61
2023-04-03,3,102,34,-77.92
2023-04-03,2,102,38,-54.3
2023-04-03,5,102,23,-9.35
2023-04-03,2,101,17,64.75
2023-04-03,4,101,35,26.62
2023-04-03,1,103,20,-31.96
2023-04-03,5,103,17,98.82
2023-04-03,1,102,11,99.26
2023-04-03,2,101,44,-50.77
2023-04-03,4,103,42,18.71
2023-04-03,5,102,48,99.99
2023-04-03,3,101,23,95.77
2023-04-03,3,102,48,75.73
2023-04-03,3,101,20,-7.38
2023-04-03,1,103,13,-11.86
2023-04-03,5,103,42,-64.86
2023-04-03,1,101,44,-72.55
2023-04-03,1,101,42,-73.44
2023-04-03,2,103,6,-18.49
2023-04-03,3,103,40,-2.95
2023-04-03,1,102,32,80.12
2023-04-03,4,103,21,41.65
2023-04-03,2,103,40,-0.04
2023-04-03,5,102,40,37.78
2023-04-03,1,101,35,-31.81
2023-04-03,1,102,22,-35.41
2023-04-03,1,102,48,-72.91
2023-04-03,5,102,20,23
2023-04-03,4,103,39,-47.14
2023-04-03,3,103,24,-83.41
2023-04-03,1,103,26,-17.34
2023-04-03,2,103,17,-0.66
2023-04-03,4,102,11,51.22
2023-04-03,5,101,29,-51.08
2023-04-03,5,101,11,64.55
2023-04-03,2,101,38,66.24
2023-04-03,4,103,44,41.22
2023-04-03,2,101,20,33.53
2023-04-03,3,103,50,13.54
2023-04-03,4,102,34,-53.5
2023-04-03,5,102,20,21.94
2023-04-03,5,101,15,-17.48
2023-04-03,5,101,21,66.33
2023-04-03,4,102,38,81.41
2023-04-03,5,102,15,-63.64
2023-04-03,1,103,38,-64.14
2023-04-03,3,101,16,77.61
2023-04-03,1,101,14,88.63
2023-04-03,3,101,14,10.16
2023-04-03,3,103,38,-17.03
2023-04-03,1,103,10,73.87
2023-04-03,4,103,5,35.27
2023-04-03,2,101,16,63.53
2023-04-03,4,102,25,-59.27
2023-04-03,5,102,21,-22.89
2023-04-03,1,102,24,-10.45
2023-04-03,3,101,42,85.85
2023-04-03,2,102,40,77.45
2023-04-03,3,102,10,-75.41
2023-04-03,2,102,39,-30.91
2023-04-03,2,101,10,-81.73
2023-04-03,3,102,23,72.69
2023-04-03,4,103,48,58.48
2023-04-03,1,103,37,-18.48
2023-04-03,5,101,33,-32.17
2023-04-03,4,103,5,24.02
2023-04-03,4,102,46,30.99
2023-04-03,2,101,41,-48.44
2023-04-03,5,102,20,40.26
2023-04-03,1,101,32,70.69
2023-04-03,5,103,36,-68.15
2023-04-03,3,102,8,-63.87
2023-04-03,5,102,32,-4.92
2023-04-03,2,102,35,-1.77
2023-04-03,2,103,36,-37.79
2023-04-03,3,102,42,15.47
2023-04-03,1,103,1,98.16
2023-04-03,4,102,15,-2.78
2023-04-03,5,102,6,33.78
2023-04-03,3,103,26,61.3
2023-04-03,2,102,4,-8.08
2023-04-03,3,101,44,46.99
2023-04-03,5,102,24,50.97
2023-04-03,3,103,1,-50.1
2023-04-03,4,102,47,24.02
2023-04-03,5,102,18,-64.17
2023-04-03,2,102,23,-78.2
2023-04-03,4,103,18,-44.1
2023-04-03,4,101,12,88.67
2023-04-03,1,103,8,51.63
2023-04-03,3,102,19,-73.3
2023-04-03,4,103,19,100.92
2023-04-03,4,102,8,-9.08
2023-04-03,1,101,8,60.86
2023-04-03,5,102,50,-65.63
2023-04-03,4,101,16,3.49
2023-04-03,1,101,6,-85.2
2023-04-03,4,102,32,1
2023-04-03,2,102,1,94.05
2023-04-03,5,101,42,-1.48
2023-04-03,1,103,32,56.03
2023-04-03,4,101,10,-25.15
2023-04-03,3,103,35,-65.32
2023-04-03,1,101,39,80.55
2023-04-03,4,102,11,-90.59
2023-04-03,3,102,15,-9.14
2023-04-03,2,103,22,22.15
2023-04-03,2,102,21,-15.64
2023-04-03,3,102,38,-90.5
2023-04-03,3,102,26,-36.16
2023-04-03,3,102,35,-33.59
2023-04-03,1,101,43,-51.9
2023-04-03,3,103,47,-42.64
2023-04-03,4,101,26,16.57
2023-04-03,2,101,11,80.29
2023-04-03,5,101,11,-82.1
2023-04-03,2,102,24,9.33
2023-04-03,5,103,43,-86.23
2023-04-03,4,102,4,-12.21
2023-04-03,1,103,5,-41.63
2023-04-03,3,101,4,-59.1
2023-04-03,1,103,35,-95.38
2023-04-03,5,102,32,96.67
2023-04-03,3,102,24,48.63
2023-04-03,1,103,40,19.87
2023-04-03,3,102,7,69.46
2023-04-03,4,103,45,-37.88
2023-04-03,1,103,14,79.26
2023-04-03,3,102,2,94.32
2023-04-03,1,101,31,-46.06
2023-04-03,1,103,20,4.11
2023-04-03,1,102,44,-49.3
2023-04-03,3,102,31,50.05
2023-04-03,3,102,35,-23.53
2023-04-03,4,103,11,-88.2
2023-04-03,4,101,3,11.06
2023-04-03,3,102,23,11.11
2023-04-03,4,102,12,93.98
2023-04-03,2,102,22,-88.02
2023-04-03,2,101,8,-86.36
2023-04-03,3,102,25,13.23
2023-04-03,3,102,9,-40.33
2023-04-03,5,103,27,84.86
2023-04-03,1,102,26,76.66
2023-04-03,3,103,33,-30.62
2023-04-03,3,103,31,24.48
2023-04-03,3,102,13,-78.32
2023-04-03,3,102,37,38.54
2023-04-03,4,101,39,37.46
2023-04-03,3,103,19,21.8
2023-04-03,3,103,22,60.05
2023-04-03,1,103,7,51.38
2023-04-03,5,101,12,-57.95
2023-04-03,4,101,20,53.54
2023-04-03,5,103,46,23.59
2023-04-03,5,102,2,-47.36
2023-04-03,2,103,17,61.69
2023-04-03,5,102,39,-15.64
2023-04-03,1,102,18,-80.1
2023-04-03,4,103,5,-0.2
2023-04-03,1,102,49,-92.75
2023-04-03,4,103,48,-78.62
2023-04-03,1,101,26,-92.09
2023-04-03,1,103,3,-41.89
2023-04-03,2,103,8,-69.44
2023-04-03,4,103,41,-41.23
2023-04-03,2,102,18,-47.36
2023-04-03,5,102,23,-84.86
2023-04-03,1,102,35,-96
2023-04-03,2,103,20,-81.67
2023-04-03,3,101,16,-6.38
2023-04-03,2,102,47,72.66
2023-04-03,4,102,21,23.96
2023-04-03,3,102,9,84.34
2023-04-03,2,101,5,61.1
2023-04-03,1,101,5,94.31
2023-04-03,3,102,3,-74.43
2023-04-03,4,101,8,-55.32
2023-04-03,4,103,9,-65.43
2023-04-03,1,101,36,31.97
2023-04-03,2,101,23,-47.94
2023-04-03,4,102,17,34.41
2023-04-03,2,102,49,-79.6
2023-04-03,1,103,16,9.48
2023-04-03,1,101,12,-79.57
2023-04-03,2,101,31,-95.53
2023-04-03,5,103,10,82.5
2023-04-03,5,102,37,80.42
2023-04-03,3,103,15,-82.55
2023-04-03,2,101,13,43.12
2023-04-03,5,102,10,80.25
2023-04-03,3,103,20,32.55
2023-04-03,1,103,27,100.88
2023-04-03,1,103,45,37.84
2023-04-03,5,102,40,87.09
2023-04-03,2,101,49,-62.7
2023-04-03,4,102,40,-59.78
2023-04-03,4,101,37,-81.27
2023-04-03,1,103,17,92.31
2023-04-03,2,103,14,-32.03
2023-04-03,1,103,24,67.53
2023-04-03,3,103,10,-13.67
2023-04-03,3,103,20,-85.57
2023-04-03,2,101,34,49.42
2023-04-03,5,103,28,-4.44
2023-04-03,1,101,40,-21.62
2023-04-03,1,101,44,83.93
2023-04-03,4,102,41,-81.67
2023-04-03,1,103,5,-36.69
2023-04-03,4,103,30,-8.72
2023-04-03,2,103,36,-97.52
2023-04-03,2,103,46,36.19
2023-04-03,2,101,15,-13.7
2023-04-03,5,102,49,99.46
2023-04-03,4,101,8,-84.64
2023-04-03,5,102,10,-81.51
2023-04-03,5,103,21,33.55
2023-04-03,2,102,15,22.15
2023-04-03,1,102,42,66.95
2023-04-03,2,103,44,-90.05
2023-04-03,1,101,33,-33.66
2023-04-03,1,103,27,-64.73
2023-04-03,4,101,43,-72.63
2023-04-03,4,102,41,83.95
2023-04-03,2,102,46,7.58
2023-04-03,5,101,8,86.07
2023-04-03,3,102,17,8.45
2023-04-03,5,102,2,-4.96
2023-04-03,4,102,29,-53.33
2023-04-03,2,103,47,71.06
2023-04-03,1,103,18,-10.44
2023-04-03,4,101,27,19.86
2023-04-03,1,102,39,-53.44
2023-04-03,3,102,16,-20.34
2023-04-03,3,103,4,-82.4
2023-04-03,4,102,8,54.69
2023-04-03,2,102,49,31.41
2023-04-03,5,101,5,-3.45
2023-04-03,5,102,20,-2.06
2023-04-03,5,101,13,-98.42
2023-04-03,2,102,5,84.21
2023-04-03,2,103,50,21.48
2023-04-03,5,101,8,-73.37
2023-04-03,3,102,1,97.73
2023-04-03,1,103,2,-44.27
2023-04-03,1,101,44,-56.56
2023-04-03,5,102,15,59.48
2023-04-03,2,101,1,40.3
2023-04-03,4,103,27,-33.1
2023-04-03,5,103,40,-13.82
2023-04-03,5,101,37,60.33
2023-04-03,2,102,9,80.61
2023-04-03,5,103,21,27.82
2023-04-03,3,101,20,-68.83
2023-04-03,1,102,35,86.1
2023-04-03,3,102,49,-15.95
2023-04-03,5,101,45,4.86
2023-04-03,2,102,2,81.24
2023-04-03,4,101,17,-96.99
2023-04-03,3,102,4,-44.66
2023-04-03,3,103,25,-22.37
2023-04-03,4,103,16,53.39
2023-04-03,3,102,15,43.61
2023-04-03,5,103,5,34.5
2023-04-03,3,102,25,99.28
2023-04-03,3,103,12,4.69
2023-04-03,5,103,41,45.02
2023-04-03,3,103,13,54.52
2023-04-03,4,103,19,-20.63
2023-04-03,3,101,26,13.31
2023-04-03,2,103,38,1.16
2023-04-03,4,101,12,57.72
2023-04-03,5,101,48,92.48
2023-04-03,3,103,50,-55.98
2023-04-03,5,103,44,-35.61
2023-04-03,1,103,14,-74.43
2023-04-03,1,103,9,-67.72
2023-04-03,3,101,2,2.66
2023-04-03,1,101,28,-67.57
2023-04-03,2,101,27,91.07
2023-04-03,5,102,22,50.99
2023-04-03,2,102,32,-58.56
2023-04-03,3,102,50,-72.57
2023-04-03,1,102,45,52.7
2023-04-03,5,103,43,-73.64
2023-04-03,1,103,42,-62.62
2023-04-03,2,101,27,-37.18
2023-04-03,1,103,12,-21.5
2023-04-03,2,102,25,73.9
2023-04-03,2,101,12,89.02
2023-04-03,3,101,32,46.35
2023-04-03,1,102,20,-68.55
2023-04-03,4,102,22,65.65
2023-04-03,3,102,43,26.06
2023-04-03,2,101,38,-77.33
2023-04-03,5,101,35,-12.26
2023-04-03,2,103,47,-71.28
2023-04-03,5,102,38,0.91
2023-04-03,1,103,16,80.48
2023-04-03,4,102,15,-80.96
2023-04-03,3,101,29,-43.73
2023-04-03,2,101,27,-73.34
2023-04-03,4,101,31,16.46
2023-04-03,3,103,11,37.38
2023-04-03,5,101,13,-47.67
2023-04-03,1,102,35,14.87
2023-04-03,3,101,41,64.47
2023-04-03,4,101,1,51.23
2023-04-03,3,103,3,-12.98
2023-04-03,4,103,6,-60.71
2023-04-03,5,101,27,65.25
2023-04-03,3,101,14,24.08
2023-04-03,1,103,7,47.27
2023-04-03,2,101,13,-98.38
2023-04-03,1,101,24,-78.21
2023-04-03,1,103,2,45.78
2023-04-03,4,101,12,64.72
2023-04-03,4,101,31,47.2
2023-04-03,1,103,36,75.35
2023-04-03,1,101,34,-3.86
2023-04-03,4,103,32,-40.05
2023-04-03,1,101,30,-86.74
2023-04-03,4,102,6,-49.2
2023-04-03,4,101,41,-98.64
2023-04-03,4,103,6,12.06
2023-04-03,3,103,20,71.89
2023-04-03,3,102,16,58.22
2023-04-03,4,103,13,-38.23
2023-04-03,2,102,21,27.43
2023-04-03,5,101,32,26.07
2023-04-03,2,101,2,2.78
2023-04-03,4,102,25,-57.82
2023-04-03,4,102,1,63.32
2023-04-03,4,101,11,4.16
2023-04-03,4,101,34,-25.12
2023-04-03,3,101,31,21.15
2023-04-03,3,102,2,-43.6
2023-04-03,5,103,6,-74.22
2023-04-03,4,102,6,69.19
2023-04-03,5,101,11,-97.67
2023-04-03,2,101,49,22.31
2023-04-03,1,102,22,-76.63
2023-04-03,4,101,6,-66.88
2023-04-03,2,101,3,-70.12
2023-04-03,4,103,28,-25.2
2023-04-03,4,102,37,-36.55
2023-04-03,5,103,16,-8.95
2023-04-03,3,101,12,39.94
2023-04-03,4,101,46,-28.72
2023-04-03,5,102,49,-10.39
2023-04-03,4,103,42,72.31
2023-04-03,2,103,38,99.85
2023-04-03,3,103,38,-36.77
2023-04-03,2,101,33,38.2
2023-04-03,3,103,5,-88.6
2023-04-03,2,103,4,-10.47
2023-04-03,3,103,8,41.21
2023-04-03,2,103,20,-20.8
2023-04-03,5,103,43,24.58
2023-04-03,5,101,26,-23.47
2023-04-03,3,102,18,14.71
2023-04-03,3,101,17,92.86
2023-04-03,3,103,38,-44.57
2023-04-03,3,103,38,44.65
2023-04-03,2,101,45,34.32
2023-04-03,5,101,23,7.88
2023-04-03,4,102,11,86.36
2023-04-03,4,103,35,-71.5
2023-04-03,4,102,29,10.34
2023-04-03,1,101,31,79.13
2023-04-03,3,101,31,53.38
2023-04-03,1,102,9,-23.11
2023-04-03,1,103,50,-30.84
2023-04-03,1,103,34,-57.13
2023-04-03,3,101,10,-95.23
2023-04-03,5,102,24,52.78
2023-04-03,5,102,21,66.63
2023-04-03,5,102,37,-9.67
2023-04-03,3,101,39,-45.12
2023-04-03,5,101,18,8.9
2023-04-03,2,103,37,53.22
2023-04-03,2,102,49,-91.33
2023-04-03,3,101,29,80.33
2023-04-03,2,102,44,57.87
2023-04-03,2,101,50,56.53
2023-04-03,4,103,18,-48.34
2023-04-03,1,103,21,-11.81
2023-04-03,3,101,11,-30.81
2023-04-03,5,103,46,15.06
2023-04-03,1,102,11,80.38
2023-04-03,3,102,31,-93.45
2023-04-03,1,101,43,74.66
2023-04-03,1,103,45,-39.86
2023-04-03,4,101,1,93.79
2023-04-03,5,102,30,-8.65
2023-04-03,5,101,47,3.65
2023-04-03,3,103,50,-89.93
2023-04-03,3,103,25,53.02
2023-04-03,5,101,46,-40.75
2023-04-03,2,101,7,-25.79
2023-04-03,4,102,47,83.73
2023-04-03,2,102,15,-86.36
2023-04-03,1,102,29,60.88
2023-04-03,5,101,4,40.23
2023-04-03,1,103,44,43.76
2023-04-03,4,103,39,6.81
2023-04-03,4,103,42,34.66
2023-04-03,5,103,48,-9.84
2023-04-03,4,103,5,66
2023-04-03,1,102,46,50.35
2023-04-03,5,103,46,56.05
2023-04-03,3,103,23,-55.72
2023-04-03,3,101,44,80.14
2023-04-03,3,103,39,-32.02
2023-04-03,3,102,44,-5.04
2023-04-03,4,103,17,-43.66
2023-04-03,4,103,9,41.72
2023-04-03,1,103,36,64.7
2023-04-03,2,102,18,-33.28
2023-04-03,5,101,22,-76.73
2023-04-03,3,103,25,-46.43
2023-04-03,3,103,11,12.16
2023-04-03,5,101,27,94.21
2023-04-03,4,103,16,-87.77
2023-04-03,4,101,30,-59.25
2023-04-03,3,101,18,99.64
2023-04-03,4,101,30,-4.17
2023-04-03,5,103,18,-94.53
2023-04-03,5,102,43,76.19
2023-04-03,5,103,20,84.48
2023-04-03,2,103,49,81.82
2023-04-03,5,101,8,-66.45
2023-04-03,3,101,48,39.3
2023-04-03,2,101,7,100.26
2023-04-03,4,101,18,86.92
2023-04-03,4,101,11,-87.69
2023-04-03,2,101,11,-52.08
2023-04-03,3,101,28,-48.89
2023-04-03,2,103,2,66.66
2023-04-03,4,103,21,-30.51
2023-04-03,1,103,15,-83.64
2023-04-03,3,102,30,34.13
2023-04-03,4,103,44,72.31
2023-04-03,5,103,3,-13.26
2023-04-03,2,103,35,0.48
2023-04-03,3,101,23,-50.9
2023-04-03,3,101,45,12.52
2023-04-03,2,101,18,70.95
2023-04-03,2,101,38,64.56
2023-04-03,2,101,35,-35.28
2023-04-03,5,101,47,-82.76
2023-04-03,5,102,22,100.07
2023-04-03,3,102,48,-23.35
2023-04-03,5,102,43,-82.29
2023-04-03,2,102,45,-50.73
2023-04-03,3,101,34,-40.38
2023-04-03,2,101,4,28.58
2023-04-03,5,101,23,-4.63
2023-04-03,3,103,5,-26.43
2023-04-03,3,101,13,24.35
2023-04-03,4,101,3,98.93
2023-04-03,1,102,21,-72.17
2023-04-03,5,103,3,-51.27
2023-04-03,3,103,30,-68.88
2023-04-03,4,103,32,40.83
2023-04-03,4,103,36,3.12
2023-04-03,4,101,13,77.49
2023-04-03,5,101,20,19.35
2023-04-03,3,103,42,97.94
2023-04-03,2,101,38,97.41
2023-04-03,1,102,25,-58.17
2023-04-03,3,103,5,100.59
2023-04-03,2,102,33,-69.1
2023-04-03,4,103,44,56.43
2023-04-03,5,103,47,46.34
2023-04-03,5,102,44,45.38
2023-04-03,1,102,3,-33.75
2023-04-03,4,103,30,-13.92
2023-04-03,1,102,10,-89.31
2023-04-03,3,102,35,45.33
2023-04-03,3,102,12,79.4
2023-04-03,2,101,3,67.52
2023-04-03,3,103,36,30.53
2023-04-03,5,103,29,84.5
2023-04-03,1,103,1,66.92
2023-04-03,2,103,32,7.21
2023-04-03,3,103,47,-79.01
2023-04-03,3,102,22,35.47
2023-04-03,4,102,50,79.28
2023-04-03,4,101,22,-1.3
2023-04-03,5,103,48,33.77
2023-04-03,5,101,26,-12.18
2023-04-03,2,102,30,67.06
2023-04-03,3,103,27,-29.87
2023-04-03,4,101,3,66.97
2023-04-03,3,102,17,26.9
2023-04-03,2,103,20,16.16
2023-04-03,5,102,11,-89.12
2023-04-03,2,103,2,38.99
2023-04-03,2,103,24,-25.9
2023-04-03,5,103,7,-50.82
2023-04-03,4,101,47,-69.89
2023-04-03,5,102,25,91.25
2023-04-03,1,101,22,-2.3
2023-04-03,3,103,8,-54.79
2023-04-03,2,103,31,-67.35
2023-04-03,5,103,13,-61.29
2023-04-03,1,103,41,-34.03
2023-04-03,5,102,43,-98.31
2023-04-03,2,101,11,-25.33
2023-04-03,3,101,27,-80.62
2023-04-03,4,101,23,84.86
2023-04-03,1,103,30,44.84
2023-04-03,1,101,44,34.05
2023-04-03,2,101,3,55.43
2023-04-03,2,103,28,77.01
